iter	Logloss
7110	0.1230163048
7111	0.1230066676
7112	0.1230043242
7113	0.1229824037
7114	0.1229670264
7115	0.1229552828
7116	0.12295498
7117	0.1229514648
7118	0.1229412089
7119	0.1229317824
7120	0.1229296233
7121	0.1229237514
7122	0.1229119815
7123	0.1229109151
7124	0.1229003169
7125	0.1228995665
7126	0.1228858349
7127	0.1228810426
7128	0.1228729064
7129	0.1228675875
7130	0.1228655205
7131	0.1228413092
7132	0.1228292496
7133	0.1228205999
7134	0.1228162948
7135	0.1228132931
7136	0.1227961516
7137	0.1227949404
7138	0.1227850531
7139	0.1227795895
7140	0.1227697549
7141	0.122760855
7142	0.1227369728
7143	0.122734998
7144	0.1227342739
7145	0.1227247684
7146	0.122712722
7147	0.122694659
7148	0.1226876681
7149	0.1226735284
7150	0.1226512787
7151	0.1226456307
7152	0.1226437349
7153	0.1226358751
7154	0.1226247503
7155	0.1226213931
7156	0.1226097811
7157	0.1226039883
7158	0.122603567
7159	0.122596484
7160	0.1225809751
7161	0.1225603184
7162	0.1225519189
7163	0.1225451913
7164	0.122520506
7165	0.122516609
7166	0.1225165959
7167	0.1225094207
7168	0.1224951888
7169	0.1224722019
7170	0.1224594972
7171	0.1224594314
7172	0.1224521509
7173	0.1224439883
7174	0.1224423689
7175	0.1224415263
7176	0.12243235
7177	0.1224279
7178	0.1224215938
7179	0.1224214095
7180	0.1224161828
7181	0.122369261
7182	0.1223485912
7183	0.1223404944
7184	0.1223320817
7185	0.1223312654
7186	0.1223093054
7187	0.1223012087
7188	0.1222909922
7189	0.1222742853
7190	0.1222725737
7191	0.1222706384
7192	0.1222704804
7193	0.1222682423
7194	0.1222462823
7195	0.122222229
7196	0.1222134476
7197	0.122201704
7198	0.1221946868
7199	0.1221774795
7200	0.1221574548
7201	0.1221452504
7202	0.1221375354
7203	0.1221271874
7204	0.1221232641
7205	0.1221192223
7206	0.1221188668
7207	0.1221175107
7208	0.1220839519
7209	0.1220706285
7210	0.1220549616
7211	0.122047681
7212	0.1220383599
7213	0.1220302894
7214	0.1220244308
7215	0.1220073157
7216	0.121998666
7217	0.1219940844
7218	0.1219913196
7219	0.1219782331
7220	0.121975995
7221	0.121961908
7222	0.1219453063
7223	0.1219164607
7224	0.1219072449
7225	0.1218928155
7226	0.1218812299
7227	0.121877978
7228	0.1218707502
7229	0.1218669585
7230	0.1218659316
7231	0.1218572556
7232	0.1218375337
7233	0.1218363356
7234	0.1218267907
7235	0.1218048965
7236	0.121798972
7237	0.1217956938
7238	0.1217920733
7239	0.1217910464
7240	0.1217892954
7241	0.121782107
7242	0.1217796056
7243	0.1217770646
7244	0.1217524715
7245	0.1217517606
7246	0.1217395694
7247	0.1217252848
7248	0.1217060895
7249	0.1217018634
7250	0.1216885268
7251	0.121684564
7252	0.1216758484
7253	0.1216737288
7254	0.1216605238
7255	0.1216600104
7256	0.1216556789
7257	0.1216508867
7258	0.1216432902
7259	0.1216347327
7260	0.1216196319
7261	0.121610969
7262	0.1215790822
7263	0.1215598079
7264	0.1215433247
7265	0.1215273945
7266	0.1215168358
7267	0.1215142949
7268	0.1215061454
7269	0.1215038546
7270	0.1214981408
7271	0.1214800383
7272	0.1214779845
7273	0.1214716387
7274	0.121470625
7275	0.121464819
7276	0.1214594738
7277	0.1214581178
7278	0.1214455052
7279	0.1214380536
7280	0.1214301148
7281	0.1214281268
7282	0.121425757
7283	0.1214217284
7284	0.1214205172
7285	0.121409287
7286	0.121398465
7287	0.1213892887
7288	0.1213733189
7289	0.1213560985
7290	0.1213534786
7291	0.1213263577
7292	0.1213209072
7293	0.1213165231
7294	0.1213071492
7295	0.1213019094
7296	0.1213001057
7297	0.1212908767
7298	0.1212805418
7299	0.1212691273
7300	0.1212628079
7301	0.1212314082
7302	0.1212263395
7303	0.121221284
7304	0.1212088031
7305	0.121175297
7306	0.1211703862
7307	0.1211593667
7308	0.1211480971
7309	0.12114395
7310	0.121143318
7311	0.1211384468
7312	0.1211316271
7313	0.1211044667
7314	0.1211036504
7315	0.1210973573
7316	0.1210964884
7317	0.1210663658
7318	0.1210593618
7319	0.1210523446
7320	0.1210157577
7321	0.1210010782
7322	0.1209897164
7323	0.1209895584
7324	0.1209859906
7325	0.1209758795
7326	0.120961121
7327	0.1209570923
7328	0.1209274568
7329	0.1209173458
7330	0.120903996
7331	0.1208992301
7332	0.1208805219
7333	0.1208780863
7334	0.1208752294
7335	0.1208471079
7336	0.120842421
7337	0.1208203688
7338	0.1208026086
7339	0.1208021478
7340	0.1207886664
7341	0.1207833607
7342	0.1207619273
7343	0.1207590572
7344	0.1207580303
7345	0.1207436404
7346	0.1207409284
7347	0.120732226
7348	0.1207314097
7349	0.120709397
7350	0.1207009711
7351	0.1206960341
7352	0.1206779842
7353	0.1206752195
7354	0.1206712435
7355	0.1206694398
7356	0.1206683866
7357	0.1206553264
7358	0.1206509686
7359	0.1206412262
7360	0.1206095895
7361	0.1205896438
7362	0.1205683684
7363	0.1205641818
7364	0.1205449865
7365	0.1205420506
7366	0.1205367845
7367	0.1205334536
7368	0.120528635
7369	0.1205206304
7370	0.1205036601
7371	0.120495853
7372	0.120490047
7373	0.1204891123
7374	0.1204678763
7375	0.1204548557
7376	0.1204482598
7377	0.1204473119
7378	0.1204227056
7379	0.1204106723
7380	0.1204014038
7381	0.1203993764
7382	0.1203943471
7383	0.120392662
7384	0.1203893179
7385	0.1203863294
7386	0.1203834198
7387	0.120383196
7388	0.1203628027
7389	0.120333075
7390	0.1203273349
7391	0.1203250967
7392	0.120319712
7393	0.1203165655
7394	0.1203119049
7395	0.120310641
7396	0.1203052169
7397	0.1203047956
7398	0.1202931441
7399	0.1202844022
7400	0.1202660759
7401	0.1202659442
7402	0.120264575
7403	0.1202601909
7404	0.1202422727
7405	0.1202237489
7406	0.1202182852
7407	0.1201929417
7408	0.1201842788
7409	0.1201840155
7410	0.120169336
7411	0.1201626347
7412	0.120153748
7413	0.1201531424
7414	0.1201395688
7415	0.1201372912
7416	0.1201356587
7417	0.1201284571
7418	0.1201168979
7419	0.1201037324
7420	0.1200866831
7421	0.1200694758
7422	0.1200501226
7423	0.1200476211
7424	0.1200317699
7425	0.1200225804
7426	0.1200070188
7427	0.1200068345
7428	0.1199875075
7429	0.1199797662
7430	0.119975053
7431	0.1199720776
7432	0.1199441273
7433	0.1199179675
7434	0.1199168089
7435	0.1199092124
7436	0.1199069217
7437	0.1199055919
7438	0.1199045387
7439	0.1198754693
7440	0.1198665826
7441	0.1198663325
7442	0.1198604475
7443	0.1198531933
7444	0.1198451492
7445	0.1198411601
7446	0.1198137496
7447	0.1198059819
7448	0.1197980826
7449	0.1197953837
7450	0.1197936064
7451	0.1197935406
7452	0.1197892618
7453	0.1197883007
7454	0.1197876951
7455	0.1197820208
7456	0.119768829
7457	0.1197668015
7458	0.1197641552
7459	0.1197638261
7460	0.119757375
7461	0.1197553212
7462	0.1197472376
7463	0.1197220915
7464	0.1197165883
7465	0.1197132706
7466	0.1197098476
7467	0.119689112
7468	0.1196794749
7469	0.1196701932
7470	0.1196641371
7471	0.1196444942
7472	0.119620217
7473	0.1196007585
7474	0.1195882249
7475	0.1195849599
7476	0.119577969
7477	0.1195742827
7478	0.1195735717
7479	0.119564764
7480	0.1195531521
7481	0.1195469117
7482	0.1195315607
7483	0.1195256362
7484	0.1195237141
7485	0.1195102721
7486	0.1195089292
7487	0.119506441
7488	0.1195055457
7489	0.1195004243
7490	0.1194954478
7491	0.1194934598
7492	0.1194785565
7493	0.119478517
7494	0.1194779114
7495	0.1194721449
7496	0.1194679714
7497	0.1194578604
7498	0.1194462484
7499	0.1194429044
7500	0.1194395077
7501	0.1194359003
7502	0.1194317401
7503	0.119430858
7504	0.1194293703
7505	0.1194158625
7506	0.1193908612
7507	0.119367374
7508	0.1193580397
7509	0.1193507329
7510	0.1193437157
7511	0.1193368301
7512	0.1193278249
7513	0.1193112496
7514	0.1192853794
7515	0.1192692649
7516	0.1192511229
7517	0.1192475155
7518	0.1192405905
7519	0.1192277541
7520	0.1192267141
7521	0.1192188411
7522	0.119199501
7523	0.1191613738
7524	0.1191505518
7525	0.1191447853
7526	0.1191355958
7527	0.119133384
7528	0.1191333708
7529	0.1191331602
7530	0.119118665
7531	0.119115084
7532	0.1191090015
7533	0.1191043146
7534	0.1191028664
7535	0.1190973764
7536	0.1190917942
7537	0.1190829865
7538	0.1190762985
7539	0.119063291
7540	0.1190599864
7541	0.1190478084
7542	0.1190419366
7543	0.1190379079
7544	0.1190365256
7545	0.1190364334
7546	0.1190317333
7547	0.119027731
7548	0.119020569
7549	0.119015316
7550	0.1190066531
7551	0.1190028088
7552	0.1189984115
7553	0.1189983457
7554	0.1189909862
7555	0.1189590994
7556	0.1189530564
7557	0.1189507393
7558	0.1189429059
7559	0.1189373369
7560	0.118920801
7561	0.1189146527
7562	0.1189085703
7563	0.1189056212
7564	0.11886336
7565	0.1188619382
7566	0.1188597
7567	0.1188592656
7568	0.1188591734
7569	0.1188579095
7570	0.1188455866
7571	0.1188363971
7572	0.1188303147
7573	0.1188261676
7574	0.1187907919
7575	0.1187770735
7576	0.1187604587
7577	0.1187567065
7578	0.1187546395
7579	0.1187506504
7580	0.1187363395
7581	0.1187310996
7582	0.118723569
7583	0.1187228449
7584	0.1187204883
7585	0.118706546
7586	0.1186909186
7587	0.118686495
7588	0.1186748304
7589	0.1186720525
7590	0.1186603615
7591	0.1186386385
7592	0.118638046
7593	0.1186367953
7594	0.1186349522
7595	0.1186049349
7596	0.1185947053
7597	0.1185838043
7598	0.1185627
7599	0.1185398711
7600	0.1185371458
7601	0.1184926992
7602	0.1184633401
7603	0.1184598645
7604	0.1184520705
7605	0.1184452903
7606	0.1184444609
7607	0.118444158
7608	0.1184437499
7609	0.1184306239
7610	0.1184231854
7611	0.1184138248
7612	0.1184075054
7613	0.1184047538
7614	0.1183872174
7615	0.1183866644
7616	0.1183729328
7617	0.1183642699
7618	0.1183642568
7619	0.1183577267
7620	0.1183207844
7621	0.1183143333
7622	0.1183117923
7623	0.1183072766
7624	0.1183068289
7625	0.1182801557
7626	0.1182673062
7627	0.1182654104
7628	0.1182616845
7629	0.1182281915
7630	0.1182261772
7631	0.1182193443
7632	0.1182089831
7633	0.1182056917
7634	0.1181963574
7635	0.1181958966
7636	0.118192184
7637	0.1181913019
7638	0.1181908148
7639	0.1181818096
7640	0.1181791238
7641	0.1181766882
7642	0.1181690917
7643	0.1181606131
7644	0.1181474608
7645	0.118147
7646	0.1181274361
7647	0.1181265409
7648	0.1181239868
7649	0.1180938115
7650	0.118088677
7651	0.1180701268
7652	0.1180665326
7653	0.1180652424
7654	0.1180586334
7655	0.1180509579
7656	0.1180487197
7657	0.1179975719
7658	0.1179812862
7659	0.1179613141
7660	0.1179603662
7661	0.117957799
7662	0.1179386432
7663	0.1179381692
7664	0.1179277158
7665	0.1179099688
7666	0.1178914581
7667	0.1178879824
7668	0.1178826899
7669	0.1178688662
7670	0.1178666544
7671	0.1178629285
7672	0.117855727
7673	0.117833767
7674	0.1178284086
7675	0.1178122414
7676	0.1178077783
7677	0.1177954423
7678	0.1177895705
7679	0.1177792882
7680	0.1177702699
7681	0.1177675183
7682	0.1177576574
7683	0.1177412663
7684	0.1177378828
7685	0.1177177133
7686	0.1177147379
7687	0.1177098008
7688	0.1177068781
7689	0.1176975175
7690	0.1176745174
7691	0.1176501086
7692	0.1176471595
7693	0.1176418406
7694	0.1176233432
7695	0.1176221319
7696	0.117619196
7697	0.1175996453
7698	0.1175872829
7699	0.1175680481
7700	0.117560715
7701	0.1175566073
7702	0.1175422701
7703	0.1175156364
7704	0.1174880679
7705	0.1174876466
7706	0.1174796946
7707	0.117466595
7708	0.1174636327
7709	0.1174588537
7710	0.1174393293
7711	0.1174382497
7712	0.1174275067
7713	0.1173900904
7714	0.1173858116
7715	0.1173694206
7716	0.1173303718
7717	0.1173295028
7718	0.11732633
7719	0.1173109922
7720	0.1173093992
7721	0.1173026848
7722	0.1172932715
7723	0.1172852932
7724	0.1172700081
7725	0.1172657029
7726	0.1172471659
7727	0.1172169117
7728	0.1172055367
7729	0.1171754668
7730	0.1171612349
7731	0.1171445279
7732	0.1171423819
7733	0.1171375633
7734	0.1171091127
7735	0.1171063875
7736	0.1170995283
7737	0.1170975798
7738	0.1170916817
7739	0.1170889037
7740	0.1170840193
7741	0.1170650874
7742	0.117058689
7743	0.1170466689
7744	0.1170369659
7745	0.1170248142
7746	0.1170246694
7747	0.1170245245
7748	0.117022971
7749	0.1170126756
7750	0.1169811838
7751	0.1169808678
7752	0.1169794986
7753	0.1169794723
7754	0.1169753252
7755	0.1169706251
7756	0.1169674917
7757	0.1169662673
7758	0.116965609
7759	0.1169458213
7760	0.1169450446
7761	0.1169430171
7762	0.1169360394
7763	0.1169351836
7764	0.116925507
7765	0.1169227159
7766	0.1169224394
7767	0.1169001503
7768	0.1168940415
7769	0.116873556
7770	0.1168635371
7771	0.1168486469
7772	0.1168375089
7773	0.1168202358
7774	0.1168120206
7775	0.1168080709
7776	0.1167800021
7777	0.1167788699
7778	0.1167578841
7779	0.1167577656
7780	0.1167529734
7781	0.1167407953
7782	0.1167360294
7783	0.1167323036
7784	0.1167296837
7785	0.1167242463
7786	0.1167169921
7787	0.1167095142
7788	0.1167052617
7789	0.1166921621
7790	0.1166753234
7791	0.1166603674
7792	0.1166520205
7793	0.1166215688
7794	0.1166199494
7795	0.1165945927
7796	0.1165932498
7797	0.1165862458
7798	0.1165798605
7799	0.1165660104
7800	0.1165555439
7801	0.1165298712
7802	0.1165092014
7803	0.1164853061
7804	0.1164817514
7805	0.1164676117
7806	0.1164539854
7807	0.1164463099
7808	0.1164449275
7809	0.1164304324
7810	0.1164254821
7811	0.116408288
7812	0.116397387
7813	0.1163972422
7814	0.116388158
7815	0.1163812988
7816	0.1163730045
7817	0.1163698712
7818	0.1163676594
7819	0.1163486879
7820	0.1163398802
7821	0.1163227651
7822	0.116303662
7823	0.1162971187
7824	0.1162847958
7825	0.1162821496
7826	0.1162781999
7827	0.1162730391
7828	0.1162708273
7829	0.1162656401
7830	0.1162588203
7831	0.1162533303
7832	0.1162486171
7833	0.1162432193
7834	0.1162361231
7835	0.116230712
7836	0.1162246428
7837	0.11621806
7838	0.1162157692
7839	0.1162120171
7840	0.1162069615
7841	0.1161856729
7842	0.1161794983
7843	0.11617597
7844	0.1161455051
7845	0.1161410551
7846	0.1161389882
7847	0.1161360786
7848	0.1161298645
7849	0.1160928958
7850	0.1160830349
7851	0.1160757807
7852	0.1160630629
7853	0.1160532019
7854	0.1160512534
7855	0.1160217627
7856	0.11601335
7857	0.1160104273
7858	0.116009295
7859	0.1160041605
7860	0.1160034496
7861	0.1160020672
7862	0.1159901788
7863	0.1159794884
7864	0.1159755782
7865	0.1159723922
7866	0.1159718129
7867	0.115956304
7868	0.1159494184
7869	0.1159459823
7870	0.1159358317
7871	0.1159300389
7872	0.1159227847
7873	0.1159201384
7874	0.1159198619
7875	0.115896717
7876	0.1158896472
7877	0.1158852236
7878	0.1158815372
7879	0.1158774559
7880	0.1158298627
7881	0.1158272823
7882	0.1158262027
7883	0.1158238066
7884	0.115813735
7885	0.1157977916
7886	0.1157961723
7887	0.115777056
7888	0.1157743439
7889	0.1157664183
7890	0.115764562
7891	0.1157542534
7892	0.1157439317
7893	0.115730437
7894	0.1157268955
7895	0.1157256053
7896	0.1157168371
7897	0.1157015652
7898	0.1156948376
7899	0.1156873333
7900	0.115684371
7901	0.1156786309
7902	0.1156634511
7903	0.1156584745
7904	0.1156527607
7905	0.1156433211
7906	0.1156424785
7907	0.1156380681
7908	0.115634961
7909	0.1156309982
7910	0.1156271539
7911	0.1156206765
7912	0.1156034823
7913	0.1155821279
7914	0.1155740048
7915	0.1155675801
7916	0.115557706
7917	0.1155552835
7918	0.1155535062
7919	0.1155395508
7920	0.1155321518
7921	0.1155264116
7922	0.1154976582
7923	0.1154906805
7924	0.1154867704
7925	0.1154778837
7926	0.1154648499
7927	0.1154646655
7928	0.1154558973
7929	0.115445207
7930	0.1154428767
7931	0.115442666
7932	0.1154363861
7933	0.115422852
7934	0.1154194948
7935	0.1154150449
7936	0.115396679
7937	0.1153931375
7938	0.1153877923
7939	0.1153835399
7940	0.1153578803
7941	0.1153495466
7942	0.1153393039
7943	0.1153087073
7944	0.115294923
7945	0.1152810466
7946	0.1152782424
7947	0.1152500288
7948	0.1152489492
7949	0.1152466979
7950	0.1152315181
7951	0.1152195638
7952	0.1152177602
7953	0.1152119542
7954	0.1152111774
7955	0.1152097556
7956	0.1151930091
7957	0.1151897177
7958	0.1151835431
7959	0.1151799884
7960	0.1151742351
7961	0.1151724446
7962	0.115166586
7963	0.1151592791
7964	0.1151541182
7965	0.1151125417
7966	0.1151037866
7967	0.1151031415
7968	0.1150958873
7969	0.1150917797
7970	0.1150872113
7971	0.1150817871
7972	0.1150788644
7973	0.1150726108
7974	0.1150712021
7975	0.115070557
7976	0.115066581
7977	0.1150648958
7978	0.1150485969
7979	0.1150431069
7980	0.1150395259
7981	0.1150332065
7982	0.1150275322
7983	0.1150258338
7984	0.115005006
7985	0.1149999242
7986	0.1149984496
7987	0.1149731061
7988	0.114953687
7989	0.1149528707
7990	0.1149430625
7991	0.1149368747
7992	0.1149339915
7993	0.1149196674
7994	0.1148998402
7995	0.1148975757
7996	0.1148951138
7997	0.1148834887
7998	0.1148815139
7999	0.114861397
8000	0.1148573947
8001	0.1148504565
8002	0.1148253104
8003	0.1148207288
8004	0.1148119475
8005	0.1148102096
8006	0.1147999801
8007	0.1147897636
8008	0.114776269
8009	0.1147623136
8010	0.1147499644
8011	0.1147489375
8012	0.114746515
8013	0.1147421178
8014	0.1147408802
8015	0.1147401166
8016	0.1147301767
8017	0.1147279254
8018	0.1147245287
8019	0.1147214085
8020	0.1147128509
8021	0.1147041485
8022	0.1146973946
8023	0.1146730648
8024	0.1146681146
8025	0.114665995
8026	0.1146648364
8027	0.114661861
8028	0.1146572794
8029	0.114642205
8030	0.114639901
8031	0.1146395719
8032	0.1146278678
8033	0.1146252083
8034	0.1146215747
8035	0.1146172564
8036	0.114610226
8037	0.114593835
8038	0.1145929002
8039	0.1145912941
8040	0.1145703346
8041	0.1145670696
8042	0.1145506917
8043	0.114539817
8044	0.1145382767
8045	0.1145332343
8046	0.1145193184
8047	0.1145150396
8048	0.1145111163
8049	0.1145083647
8050	0.1144975032
8051	0.1144568482
8052	0.1144488962
8053	0.1144484881
8054	0.114442669
8055	0.1144340061
8056	0.1144060295
8057	0.1143822526
8058	0.1143791455
8059	0.1143681129
8060	0.1143545129
8061	0.1143473378
8062	0.1143458895
8063	0.1143427825
8064	0.1143395306
8065	0.1143364894
8066	0.1143341196
8067	0.1143267469
8068	0.1143138579
8069	0.1142973879
8070	0.1142960977
8071	0.1142947285
8072	0.114294689
8073	0.1142879351
8074	0.1142789036
8075	0.1142722024
8076	0.1142594845
8077	0.1142459109
8078	0.1142444364
8079	0.1142327454
8080	0.1142276372
8081	0.1142262022
8082	0.1142219102
8083	0.1142196458
8084	0.1142028861
8085	0.1141995158
8086	0.1141950395
8087	0.1141770686
8088	0.114167313
8089	0.1141495659
8090	0.1141296334
8091	0.1141219184
8092	0.1141198251
8093	0.1141036448
8094	0.1141023809
8095	0.1141002744
8096	0.1140781432
8097	0.1140663075
8098	0.1140526022
8099	0.114045348
8100	0.1140382913
8101	0.1140374751
8102	0.1140311951
8103	0.1140188854
8104	0.1140109335
8105	0.114010262
8106	0.1140043639
8107	0.1139814165
8108	0.1139655521
8109	0.1139469756
8110	0.1139363905
8111	0.1139335863
8112	0.113927833
8113	0.1139158392
8114	0.1139144568
8115	0.1138903377
8116	0.1138800159
8117	0.1138783966
8118	0.1138778831
8119	0.1138726169
8120	0.1138449168
8121	0.1138411646
8122	0.1138406248
8123	0.1138220088
8124	0.1138162819
8125	0.1137968628
8126	0.1137944008
8127	0.1137801163
8128	0.1137763115
8129	0.1137709795
8130	0.1137671351
8131	0.1137638438
8132	0.1137490853
8133	0.1137390795
8134	0.1137281653
8135	0.1137061395
8136	0.1136751874
8137	0.1136738314
8138	0.1136672092
8139	0.1136527666
8140	0.1136521873
8141	0.1136194448
8142	0.1136128226
8143	0.1136119273
8144	0.1136037516
8145	0.1136015792
8146	0.1135954573
8147	0.1135904676
8148	0.1135893354
8149	0.1135880188
8150	0.1135732603
8151	0.113571404
8152	0.1135609111
8153	0.1135411497
8154	0.1135388457
8155	0.1135356202
8156	0.1135347118
8157	0.1135257461
8158	0.1135056292
8159	0.1135034043
8160	0.1134927534
8161	0.113486197
8162	0.1134841169
8163	0.1134780476
8164	0.1134745192
8165	0.1134559032
8166	0.1134554951
8167	0.1134521116
8168	0.1134500051
8169	0.1134494916
8170	0.1134416319
8171	0.1134169466
8172	0.1134166833
8173	0.1134159328
8174	0.1134048607
8175	0.1133968824
8176	0.1133966059
8177	0.1133852309
8178	0.1133829138
8179	0.1133742641
8180	0.1133622835
8181	0.1133575176
8182	0.1133564907
8183	0.1133454317
8184	0.1133414821
8185	0.1133390201
8186	0.1133313841
8187	0.1133305415
8188	0.1133239325
8189	0.1133196669
8190	0.1133112805
8191	0.1133078574
8192	0.1133001688
8193	0.1132913743
8194	0.1132811052
8195	0.1132808287
8196	0.1132795517
8197	0.1132768791
8198	0.1132739168
8199	0.1132624102
8200	0.1132558933
8201	0.1132340386
8202	0.1132256785
8203	0.1132133161
8204	0.113210762
8205	0.1132088004
8206	0.113200177
8207	0.1131785066
8208	0.1131772822
8209	0.1131766371
8210	0.1131516359
8211	0.1131445133
8212	0.1131430651
8213	0.1131368642
8214	0.1131267531
8215	0.1131168132
8216	0.1131059648
8217	0.1131045956
8218	0.1131020415
8219	0.1131000799
8220	0.1130994084
8221	0.1130851765
8222	0.1130749601
8223	0.1130721295
8224	0.1130660734
8225	0.1130593064
8226	0.1130587534
8227	0.1130568576
8228	0.1130523155
8229	0.1130520917
8230	0.1130431787
8231	0.1130073291
8232	0.1129850004
8233	0.1129842895
8234	0.1129674903
8235	0.1129413832
8236	0.1129312063
8237	0.112925374
8238	0.1129131037
8239	0.1129092331
8240	0.112899043
8241	0.1128966337
8242	0.1128850481
8243	0.112882652
8244	0.1128783732
8245	0.1128664453
8246	0.1128459071
8247	0.1128431556
8248	0.1128377182
8249	0.1128333868
8250	0.1128117296
8251	0.1128084514
8252	0.1127864387
8253	0.1127826075
8254	0.1127622405
8255	0.1127619772
8256	0.1127561317
8257	0.1127542754
8258	0.1127511025
8259	0.1127478375
8260	0.112736344
8261	0.1127336583
8262	0.1127254957
8263	0.1127206113
8264	0.1127185575
8265	0.1127178465
8266	0.1127017978
8267	0.1126930954
8268	0.1126883164
8269	0.112686302
8270	0.112662828
8271	0.1126556265
8272	0.112638959
8273	0.1126284266
8274	0.1126217122
8275	0.1126137866
8276	0.1126109429
8277	0.1126071249
8278	0.1125865209
8279	0.1125783715
8280	0.1125760938
8281	0.1125697481
8282	0.1125510926
8283	0.112546195
8284	0.1125188108
8285	0.1125184159
8286	0.1125146505
8287	0.1125072515
8288	0.1125051582
8289	0.1124985623
8290	0.1124907552
8291	0.1124801438
8292	0.1124797357
8293	0.1124770236
8294	0.1124669125
8295	0.1124624494
8296	0.1124561168
8297	0.1124500739
8298	0.1124459794
8299	0.1124459662
8300	0.1124364213
8301	0.1124303652
8302	0.1124274687
8303	0.1124195695
8304	0.1124185821
8305	0.1124178579
8306	0.1124124733
8307	0.1124107749
8308	0.1124070491
8309	0.1124019935
8310	0.1123988207
8311	0.1123916323
8312	0.1123763867
8313	0.1123728583
8314	0.1123663019
8315	0.1123619178
8316	0.1123557037
8317	0.1123500162
8318	0.112345303
8319	0.1123435388
8320	0.1123363505
8321	0.1123322692
8322	0.11232907
8323	0.1123253836
8324	0.1123239354
8325	0.1123164048
8326	0.1123075312
8327	0.1123007379
8328	0.1123006194
8329	0.1122835964
8330	0.1122816216
8331	0.1122652964
8332	0.1122303552
8333	0.112217611
8334	0.112210528
8335	0.1122033923
8336	0.1121969807
8337	0.1121904901
8338	0.1121823802
8339	0.1121816298
8340	0.1121687671
8341	0.1121627505
8342	0.1121546142
8343	0.1121404613
8344	0.1121256107
8345	0.1121200812
8346	0.1121195809
8347	0.1121020181
8348	0.1120960542
8349	0.1120722115
8350	0.1120670506
8351	0.1120585589
8352	0.1120454592
8353	0.1120362697
8354	0.1120346109
8355	0.1120288444
8356	0.1120224065
8357	0.1120157579
8358	0.1120144414
8359	0.1119975632
8360	0.1119952461
8361	0.1119803691
8362	0.1119740234
8363	0.1119493512
8364	0.1119314199
8365	0.1119242315
8366	0.1119219934
8367	0.1119153975
8368	0.1119139624
8369	0.1119068794
8370	0.1118634333
8371	0.1118521505
8372	0.1118444092
8373	0.1118382083
8374	0.1118323628
8375	0.111826965
8376	0.1118248453
8377	0.1118241739
8378	0.1118239632
8379	0.1118119037
8380	0.1118112454
8381	0.1118001601
8382	0.1117970662
8383	0.1117875344
8384	0.1117824656
8385	0.1117724336
8386	0.1117657982
8387	0.1117493676
8388	0.1117478536
8389	0.1117438908
8390	0.1117328845
8391	0.1117325817
8392	0.1117253406
8393	0.1117182313
8394	0.1117162565
8395	0.1116955077
8396	0.1116925981
8397	0.1116793668
8398	0.1116786953
8399	0.1116699008
8400	0.1116481646
8401	0.1116353019
8402	0.1116262046
8403	0.1116157644
8404	0.1116050872
8405	0.1116040998
8406	0.1115824952
8407	0.1115725421
8408	0.1115656829
8409	0.1115643532
8410	0.1115643137
8411	0.1115389965
8412	0.1115330193
8413	0.1115296753
8414	0.1115268974
8415	0.1115255545
8416	0.1115129025
8417	0.1115110988
8418	0.1115105722
8419	0.1114860449
8420	0.1114758153
8421	0.1114435204
8422	0.111437043
8423	0.1114308289
8424	0.1114295123
8425	0.1114274717
8426	0.1114247859
8427	0.1114174659
8428	0.1114048534
8429	0.111400522
8430	0.1113920961
8431	0.1113776667
8432	0.1113737302
8433	0.1113736381
8434	0.1113716764
8435	0.1113673581
8436	0.111366555
8437	0.1113661732
8438	0.1113556277
8439	0.1113486763
8440	0.1113479785
8441	0.1113438841
8442	0.1113428177
8443	0.1113237014
8444	0.1113219504
8445	0.1113185405
8446	0.1113180402
8447	0.1113121684
8448	0.1113043745
8449	0.1113043745
8450	0.1112990556
8451	0.1112791099
8452	0.1112678008
8453	0.1112628769
8454	0.1112370462
8455	0.11122812
8456	0.1112222219
8457	0.1112191675
8458	0.1112001566
8459	0.1111904141
8460	0.1111781965
8461	0.1111781307
8462	0.111167177
8463	0.1111636487
8464	0.1111554993
8465	0.1111504964
8466	0.1111482319
8467	0.1111380023
8468	0.1111376864
8469	0.1111371202
8470	0.1111351323
8471	0.1111346188
8472	0.1111294184
8473	0.1111254556
8474	0.1111167401
8475	0.1111063394
8476	0.1111028505
8477	0.1110955963
8478	0.1110925288
8479	0.1110849586
8480	0.1110653157
8481	0.1110535985
8482	0.1110476082
8483	0.1110408016
8484	0.1110406173
8485	0.1110247661
8486	0.1110234758
8487	0.1110217117
8488	0.111018394
8489	0.1110183676
8490	0.1110148919
8491	0.1110122062
8492	0.1110058078
8493	0.1110030957
8494	0.1109905621
8495	0.1109874551
8496	0.1109738157
8497	0.1109537515
8498	0.1109337268
8499	0.1109315676
8500	0.1109225624
8501	0.1109173094
8502	0.1109155847
8503	0.1109106477
8504	0.1109080936
8505	0.1109035515
8506	0.1108990752
8507	0.1108977455
8508	0.1108923213
8509	0.1108912286
8510	0.1108897014
8511	0.1108856333
8512	0.1108836058
8513	0.110875904
8514	0.1108739555
8515	0.110868268
8516	0.1108682154
8517	0.1108594866
8518	0.110858723
8519	0.1108380137
8520	0.1108380006
8521	0.1108246771
8522	0.1108234396
8523	0.1108208855
8524	0.1108187
